"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Rpt Dist No","Part 1-2","Crm Cd","Crm Cd Desc","Mocodes","Vict Age","Vict Sex","Vict Descent","Premis Cd","Premis Desc","Weapon Used Cd","Weapon Desc","Status","Status Desc","Crm Cd 1","Crm Cd 2","Crm Cd 3","Crm Cd 4","LOCATION","Cross Street","LAT","LON"
"242108414","2024 Apr 25 12:00:00 AM","2024 Apr 25 12:00:00 AM","1600","21","Topanga","2146","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","1606 0344 1402 0302 1822 1227 1420","0","M","W","101","STREET","102","HAND GUN","AO","Adult Other","420","998",,,"21400    SHERMAN                      WY",,"34.201","-118.5977"
"241408080","2024 Apr 01 12:00:00 AM","2024 Apr 01 12:00:00 AM","1920","14","Pacific","1432","1","310","BURGLARY","0344 1402","34","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"AA","Adult Arrest","310","998",,,"800    VENICE                       BL",,"33.9939","-118.4533"
"240309637","2024 Apr 24 12:00:00 AM","2024 Apr 23 12:00:00 AM","2121","03","Southwest","0331","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0385 1300 1822 0344","24","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","331",,,,"2600 S  HARCOURT                     AV",,"34.0325","-118.346"
"240309963","2024 Apr 30 12:00:00 AM","2024 Apr 30 12:00:00 AM","1945","03","Southwest","0393","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 0400 0416 1814 2000 1309","27","F","B","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"8TH                          AV","50TH                         ST","34.0074","-118.329"
"240908543","2024 Apr 28 12:00:00 AM","2024 Apr 28 12:00:00 AM","2230","09","Van Nuys","0933","2","888","TRESPASSING","2004","0","X","X","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","888",,,,"14600    CALVERT                      ST",,"34.1817","-118.4509"
"240309309","2024 Apr 17 12:00:00 AM","2024 Apr 17 12:00:00 AM","0700","03","Southwest","0318","1","310","BURGLARY","0314 0344 0358 1607 2004 1606 0913","47","F","H","501","SINGLE FAMILY DWELLING",,,"AA","Adult Arrest","310",,,,"2400    ELLENDALE                    PL",,"34.0344","-118.289"
"241908079","2024 Apr 21 12:00:00 AM","2024 Apr 20 12:00:00 AM","2245","19","Mission","1902","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0913 1814 0416","25","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"14300    FOOTHILL                     BL",,"34.3192","-118.4455"
"240508425","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","1000","05","Harbor","0506","2","624","BATTERY - SIMPLE ASSAULT","0416 0603 0913 1206","44","F","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"21700 S  WESTERN                      AV",,"33.8315","-118.309"
"241007663","2024 Apr 10 12:00:00 AM","2024 Apr 10 12:00:00 AM","0317","10","West Valley","1025","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1822","31","M","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","956",,,,"18200    VANOWEN                      ST",,"34.1975","-118.5273"
"241308462","2024 Apr 18 12:00:00 AM","2024 Apr 17 12:00:00 AM","1940","13","Newton","1324","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1300 E  20TH                         ST",,"34.0233","-118.2516"
"240907785","2024 Apr 09 12:00:00 AM","2024 Apr 08 12:00:00 AM","1720","09","Van Nuys","0914","2","624","BATTERY - SIMPLE ASSAULT","0416 0913","23","M","H","255","AUTO DEALERSHIP (CHEVY, FORD, BMW, MERCEDES, ETC.)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","624",,,,"7000    VAN NUYS                     BL",,"34.1975","-118.4487"
"240110317","2024 Apr 15 12:00:00 AM","2024 Apr 15 12:00:00 AM","0109","01","Central","0119","2","888","TRESPASSING","0910 2004","0","X","X","834","LA UNION STATION (NOT LINE SPECIFIC)",,,"IC","Invest Cont","888",,,,"00    GATEWAY PLZ",,"34.0547","-118.2335"
"241210696","2024 Apr 08 12:00:00 AM","2024 Apr 08 12:00:00 AM","0545","12","77th Street","1252","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344","46","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","341",,,,"2300 W  FLORENCE                     AV",,"33.9746","-118.3188"
"240309706","2024 Apr 25 12:00:00 AM","2024 Apr 24 12:00:00 AM","2100","03","Southwest","0328","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"28TH","FIGUEROA","34.0264","-118.278"
"240608565","2024 Apr 17 12:00:00 AM","2024 Apr 17 12:00:00 AM","1335","06","Hollywood","0645","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1501","39","M","W","504","OTHER RESIDENCE",,,"IC","Invest Cont","440",,,,"1700 N  ORANGE                       DR",,"34.1015","-118.3417"
"241707915","2024 Apr 05 12:00:00 AM","2024 Apr 04 12:00:00 AM","0700","17","Devonshire","1797","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"8900    HAYVENHURST                  AV",,"34.2321","-118.4938"
"241410245","2024 Apr 23 12:00:00 AM","2024 Apr 23 12:00:00 AM","0530","14","Pacific","1407","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","745",,,,"3800    CLARINGTON                   AV",,"34.0224","-118.4003"
"241308120","2024 Apr 05 12:00:00 AM","2024 Apr 05 12:00:00 AM","0130","13","Newton","1383","1","330","BURGLARY FROM VEHICLE","0344 1307","22","F","H","101","STREET",,,"IC","Invest Cont","330",,,,"200 W  60TH                         ST",,"33.9851","-118.2765"
"241607326","2024 Apr 10 12:00:00 AM","2024 Apr 08 12:00:00 AM","0800","16","Foothill","1633","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329 1307","41","F","H","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","745",,,,"10800    GLENOAKS                     BL",,"34.2657","-118.403"
"240110380","2024 Apr 16 12:00:00 AM","2024 Apr 10 12:00:00 AM","2320","01","Central","0131","1","330","BURGLARY FROM VEHICLE","0344","19","F","B","707","GARAGE/CARPORT",,,"IC","Invest Cont","330",,,,"100 S  FIGUEROA                     ST",,"34.0569","-118.254"
"240309653","2024 Apr 18 12:00:00 AM","2024 Apr 04 12:00:00 AM","1700","03","Southwest","0338","1","480","BIKE - STOLEN","0344 1251 0397","20","M","W","722","COLLEGE/JUNIOR COLLEGE/UNIVERSITY",,,"IC","Invest Cont","480",,,,"3100 S  HOOVER                       ST",,"34.0268","-118.2896"
"241008254","2024 Apr 28 12:00:00 AM","2024 Apr 28 12:00:00 AM","0001","10","West Valley","1017","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 0329 2002 1414","71","F","W","501","SINGLE FAMILY DWELLING",,,"AA","Adult Arrest","740",,,,"17600    VALERIO                      ST",,"34.2046","-118.5163"
"240508388","2024 Apr 24 12:00:00 AM","2024 Apr 24 12:00:00 AM","2140","05","Harbor","0514","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1309 1252 1822","40","F","H","108","PARKING LOT","114","AIR PISTOL/REVOLVER/RIFLE/BB GUN","IC","Invest Cont","230",,,,"ANAHEIM                      ST","FIGUEROA                     ST","33.779","-118.2795"
"241808309","2024 Apr 02 12:00:00 AM","2024 Apr 01 12:00:00 AM","0600","18","Southeast","1849","2","354","THEFT OF IDENTITY","0922 1822","19","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"2000 E  112TH                        ST",,"33.9334","-118.2364"
"241907523","2024 Apr 05 12:00:00 AM","2024 Apr 04 12:00:00 AM","2205","19","Mission","1994","1","510","VEHICLE - STOLEN",,"0",,,"104","DRIVEWAY",,,"IC","Invest Cont","510",,,,"7900    BRIMFIELD                    AV",,"34.2147","-118.4576"
"240907585","2024 Apr 03 12:00:00 AM","2024 Apr 03 12:00:00 AM","1045","09","Van Nuys","0901","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1259 1251 0416 0408","16","F","W","721","HIGH SCHOOL","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626",,,,"15300    SATICOY                      ST",,"34.2085","-118.4662"
"241808642","2024 Apr 10 12:00:00 AM","2024 Apr 09 12:00:00 AM","0850","18","Southeast","1826","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822 0344 0216","0","X","X","403","DRUG STORE",,,"IC","Invest Cont","442",,,,"1600 E  103RD                        ST",,"33.9485","-118.2461"
"241107562","2024 Apr 20 12:00:00 AM","2024 Apr 18 12:00:00 AM","0001","11","Northeast","1151","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0344 0385","0","X","X","230","DAY CARE/ADULTS*",,,"IC","Invest Cont","420",,,,"1500 N  ALEXANDRIA                   AV",,"34.0981","-118.2983"
"241607661","2024 Apr 27 12:00:00 AM","2024 Apr 27 12:00:00 AM","1440","16","Foothill","1608","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300","38","F","B","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"11400    BRAINARD                     AV",,"34.2771","-118.3634"
"240110324","2024 Apr 15 12:00:00 AM","2024 Apr 14 12:00:00 AM","2210","01","Central","0138","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 0311","0","X","X","744","HIGH-RISE BUILDING",,,"IC","Invest Cont","740",,,,"400 E  3RD                          ST",,"34.0473","-118.2425"
"241210358","2024 Apr 19 12:00:00 AM","2024 Apr 19 12:00:00 AM","1650","12","77th Street","1259","1","350","THEFT, PERSON","0216 1259 1251 0344 0336 0346 1822","17","F","B","102","SIDEWALK",,,"IC","Invest Cont","350",,,,"7600 S  SAN PEDRO                    ST",,"33.9713","-118.2696"
"240807795","2024 Apr 14 12:00:00 AM","2024 Apr 11 12:00:00 AM","2000","08","West LA","0836","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 1822 0385","38","M","O","101","STREET",,,"IC","Invest Cont","331",,,,"10500    MISSOURI                     AV",,"34.0541","-118.4256"
"241210058","2024 Apr 14 12:00:00 AM","2024 Apr 14 12:00:00 AM","1300","12","77th Street","1252","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","1822 0329","58","M","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","745",,,,"7000    7TH                          AV",,"33.9764","-118.3246"
"241107795","2024 Apr 30 12:00:00 AM","2024 Apr 25 12:00:00 AM","1700","11","Northeast","1115","1","330","BURGLARY FROM VEHICLE","0344 1302","55","M","W","101","STREET",,,"IC","Invest Cont","330",,,,"GLEN IRIS                    AV","MONTIFLORA                   AV","34.1366","-118.2096"
"241600593","2024 Apr 13 12:00:00 AM","2024 Apr 12 12:00:00 AM","2150","16","Foothill","1681","1","210","ROBBERY","0344 0302 1402","0","X","X","405","CLOTHING STORE","102","HAND GUN","AA","Adult Arrest","210","998",,,"8500    LAUREL CANYON                BL",,"34.2251","-118.4039"
"240908545","2024 Apr 28 12:00:00 AM","2024 Apr 28 12:00:00 AM","1830","09","Van Nuys","0985","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1822","52","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","740",,,,"13900    MOORPARK                     ST",,"34.1512","-118.4446"
"241209565","2024 Apr 05 12:00:00 AM","2024 Apr 04 12:00:00 AM","0900","12","77th Street","1269","1","310","BURGLARY","0344","33","M","B","501","SINGLE FAMILY DWELLING","305","FIXED OBJECT","IC","Invest Cont","310",,,,"800 E  80TH                         ST",,"33.9665","-118.2608"
"240508101","2024 Apr 19 12:00:00 AM","2024 Apr 18 12:00:00 AM","1630","05","Harbor","0585","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"ALMA                         AV","23RD                         ST","33.7234","-118.299"
"241809544","2024 Apr 30 12:00:00 AM","2024 Apr 30 12:00:00 AM","0950","18","Southeast","1831","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 1814 0416 0432","38","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"500 W  121ST                        ST",,"33.9225","-118.2828"
"240908599","2024 Apr 30 12:00:00 AM","2024 Apr 29 12:00:00 AM","0400","09","Van Nuys","0989","1","320","BURGLARY, ATTEMPTED","1607 0329 1414 1420 1609","0","X","X","210","RESTAURANT/FAST FOOD",,,"IC","Invest Cont","320",,,,"13800    VENTURA                      BL",,"34.1483","-118.4335"
"241408850","2024 Apr 22 12:00:00 AM","2024 Apr 17 12:00:00 AM","0255","14","Pacific","1415","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0358 1822","24","M","H","707","GARAGE/CARPORT",,,"IC","Invest Cont","331",,,,"900    LAKE                         ST",,"33.9989","-118.4627"
"241708517","2024 Apr 19 12:00:00 AM","2024 Apr 19 12:00:00 AM","0409","17","Devonshire","1745","1","310","BURGLARY","1609 1602 0206 0344","0","X","X","202","LIQUOR STORE","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","310",,,,"17700    CHATSWORTH                   ST",,"34.2649","-118.5198"
"241007292","2024 Apr 01 12:00:00 AM","2024 Apr 01 12:00:00 AM","1820","10","West Valley","1011","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0444 1202 2021 2000 0400 0913 1813","60","F","H","507","CONDOMINIUM/TOWNHOUSE","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","626",,,,"7400    CORBIN                       AV",,"34.2047","-118.5623"
"240507716","2024 Apr 08 12:00:00 AM","2024 Apr 06 12:00:00 AM","0900","05","Harbor","0567","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"18TH                         ST","CRESCENT                     AV","33.7279","-118.2836"
"241708680","2024 Apr 23 12:00:00 AM","2024 Apr 23 12:00:00 AM","0300","17","Devonshire","1791","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","1814 0444 2000 1276 0913","19","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626",,,,"21000    BRYANT                       ST",,"34.227","-118.5907"
"240309937","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","0255","03","Southwest","0333","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 0209 1300 1822 0435","23","X","X","605","AUTOMATED TELLER MACHINE (ATM)",,,"IC","Invest Cont","740",,,,"3000    CRENSHAW                     BL",,"34.0278","-118.3378"
"240406826","2024 Apr 07 12:00:00 AM","2024 Apr 05 12:00:00 AM","1900","04","Hollenbeck","0457","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"2700    FOLSOM                       ST",,"34.0468","-118.2031"
"240908022","2024 Apr 15 12:00:00 AM","2024 Apr 15 12:00:00 AM","1343","09","Van Nuys","0964","1","320","BURGLARY, ATTEMPTED","0206 0216 0209 0329 1609 1414 1420 0326","42","M","W","501","SINGLE FAMILY DWELLING",,,"AO","Adult Other","320",,,,"14000    MORRISON                     ST",,"34.1606","-118.4372"
"241007851","2024 Apr 15 12:00:00 AM","2024 Apr 15 12:00:00 AM","1715","10","West Valley","1015","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0352 1822 0325 0443 1309","0","M","O","406","OTHER STORE",,,"AO","Adult Other","442",,,,"18200    SHERMAN                      WY",,"34.2012","-118.5296"
"241210924","2024 Apr 28 12:00:00 AM","2024 Apr 28 12:00:00 AM","1820","12","77th Street","1258","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0411 0913","50","M","H","121","YARD (RESIDENTIAL/BUSINESS)","218","OTHER CUTTING INSTRUMENT","AO","Adult Other","230",,,,"MAIN                         ST","76TH                         ST","33.9713","-118.2739"
"240508379","2024 Apr 25 12:00:00 AM","2024 Apr 25 12:00:00 AM","2130","05","Harbor","0563","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 0432 0913 1309 1814 2000","25","M","B","108","PARKING LOT","307","VEHICLE","AA","Adult Arrest","230",,,,"1600 S  GAFFEY                       ST",,"33.7297","-118.2924"
"240309281","2024 Apr 17 12:00:00 AM","2024 Apr 16 12:00:00 AM","1345","03","Southwest","0308","1","510","VEHICLE - STOLEN",,"0",,,"103","ALLEY",,,"IC","Invest Cont","510",,,,"2300    SCARFF                       ST",,"34.0347","-118.2809"
"241606971","2024 Apr 04 12:00:00 AM","2024 Apr 03 12:00:00 AM","0645","16","Foothill","1656","1","310","BURGLARY","0344","36","M","O","221","PUBLIC STORAGE",,,"IC","Invest Cont","310",,,,"10400    SUNLAND                      BL",,"34.2598","-118.3282"
"242108536","2024 Apr 29 12:00:00 AM","2024 Apr 27 12:00:00 AM","2100","21","Topanga","2111","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"8000    BOBBYBOYAR                   AV",,"34.2149","-118.6336"
"240309943","2024 Apr 29 12:00:00 AM","2024 Apr 20 12:00:00 AM","2144","03","Southwest","0341","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0104 2028 0216","23","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"LA CIENEGA","OBAMA                        BL","34.0211","-118.3724"
"240908282","2024 Apr 21 12:00:00 AM","2024 Apr 21 12:00:00 AM","1200","09","Van Nuys","0915","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0429","32","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626",,,,"7100    LENNOX                       AV",,"34.1996","-118.4455"
"241210162","2024 Apr 16 12:00:00 AM","2024 Apr 15 12:00:00 AM","1900","12","77th Street","1205","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"1100 W  51ST                         ST",,"33.9969","-118.2937"
"241308538","2024 Apr 20 12:00:00 AM","2024 Apr 19 12:00:00 AM","2133","13","Newton","1377","1","231","ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER","0906 1212 0416 1300 0334 0851 1822","0","F","H","109","PARK/PLAYGROUND","212","BOTTLE","IC","Invest Cont","231",,,,"5300    COMPTON                      AV",,"33.9948","-118.2478"
"240309925","2024 Apr 29 12:00:00 AM","2024 Apr 28 12:00:00 AM","1550","03","Southwest","0341","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1202 0329 1822","69","F","B","101","STREET",,,"IC","Invest Cont","740",,,,"5200    VERONICA                     ST",,"34.0135","-118.3587"
"241607778","2024 Apr 30 12:00:00 AM","2024 Apr 30 12:00:00 AM","0740","16","Foothill","1663","1","310","BURGLARY","0344","43","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","310",,,,"12000    WICKS                        ST",,"34.2386","-118.402"
"241308174","2024 Apr 06 12:00:00 AM","2024 Apr 06 12:00:00 AM","2200","13","Newton","1347","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1307 1822","24","F","H","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"4300    COMPTON                      AV",,"34.0057","-118.2474"
"240908238","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","0001","09","Van Nuys","0904","1","310","BURGLARY","0358 1822 2018","32","M","W","213","WAREHOUSE",,,"IC","Invest Cont","310",,,,"14700    LULL                         ST",,"34.2098","-118.4537"
"241700782","2024 Apr 06 12:00:00 AM","2024 Apr 06 12:00:00 AM","1900","17","Devonshire","1785","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0431","40","M","W","108","PARKING LOT","512","MACE/PEPPER SPRAY","IC","Invest Cont","230","998",,,"PARTHENIA                    ST","LINDLEY                      AV","34.2287","-118.5273"
"241007902","2024 Apr 17 12:00:00 AM","2024 Apr 17 12:00:00 AM","2030","10","West Valley","1006","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0913 1820 1810 0356 0421 0319 2003","50","M","H","501","SINGLE FAMILY DWELLING","511","VERBAL THREAT","AO","Adult Other","930",,,,"8200    WHITE OAK                    AV",,"34.2196","-118.5186"
"240708191","2024 Apr 18 12:00:00 AM","2024 Apr 16 12:00:00 AM","2000","07","Wilshire","0773","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"2200    CLYDE                        AV",,"34.0376","-118.3652"
"240309685","2024 Apr 25 12:00:00 AM","2024 Apr 24 12:00:00 AM","1700","03","Southwest","0362","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"4500 W  MLK                          BL",,"34.017","-118.3477"
"242108369","2024 Apr 24 12:00:00 AM","2024 Apr 24 12:00:00 AM","1015","21","Topanga","2157","2","624","BATTERY - SIMPLE ASSAULT","0416 1810","32","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","624",,,,"6700    VARIEL                       AV",,"34.1921","-118.5928"
"240707875","2024 Apr 06 12:00:00 AM","2024 Apr 05 12:00:00 AM","1830","07","Wilshire","0705","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"700 N  FORMOSA                      AV",,"34.0835","-118.3462"
"240807943","2024 Apr 21 12:00:00 AM","2024 Apr 20 12:00:00 AM","2056","08","West LA","0882","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0394 0344","32","M","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","440",,,,"11200    MISSISSIPPI                  AV",,"34.0402","-118.4415"
"241107792","2024 Apr 30 12:00:00 AM","2024 Apr 19 12:00:00 AM","1645","11","Northeast","1141","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344","42","F","W","602","BANK",,,"IC","Invest Cont","341",,,,"1700 N  VERMONT                      AV",,"34.1095","-118.2958"
"241107231","2024 Apr 05 12:00:00 AM","2024 Apr 04 12:00:00 AM","1923","11","Northeast","1136","1","343","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)","0325","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","343",,,,"4200    EAGLE ROCK                   BL",,"34.1218","-118.2251"
"241107205","2024 Apr 04 12:00:00 AM","2024 Apr 03 12:00:00 AM","1700","11","Northeast","1137","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"5400    ASH                          ST",,"34.1106","-118.199"
"240507655","2024 Apr 06 12:00:00 AM","2024 Apr 06 12:00:00 AM","1300","05","Harbor","0525","2","762","LEWD CONDUCT","1258 1251 1822 0529","13","F","H","102","SIDEWALK",,,"IC","Invest Cont","762",,,,"WILMINGTON","D                            ST","33.7735","-118.2737"
"240907521","2024 Apr 03 12:00:00 AM","2024 Apr 02 12:00:00 AM","2335","09","Van Nuys","0946","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1612 0358","25","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","500","UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest","740",,,,"5800    HAZELTINE                    AV",,"34.1757","-118.44"
"241708672","2024 Apr 23 12:00:00 AM","2024 Apr 23 12:00:00 AM","1003","17","Devonshire","1723","1","210","ROBBERY","1822 2021 1300 0378 0325 0945","0","X","X","402","MARKET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","210",,,,"10300    MASON                        AV",,"34.2573","-118.5798"
"240907856","2024 Apr 11 12:00:00 AM","2024 Apr 11 12:00:00 AM","1050","09","Van Nuys","0911","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","1822 0421 1912","31","F","W","501","SINGLE FAMILY DWELLING","511","VERBAL THREAT","IC","Invest Cont","930",,,,"15400    VANOWEN                      ST",,"34.1939","-118.4684"
"240309830","2024 Apr 28 12:00:00 AM","2024 Apr 27 12:00:00 AM","0930","03","Southwest","0391","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"4000 W  DON TOMASO                   DR",,"34.0057","-118.3432"
"241107750","2024 Apr 29 12:00:00 AM","2024 Apr 26 12:00:00 AM","1500","11","Northeast","1101","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329","25","M","W","109","PARK/PLAYGROUND",,,"IC","Invest Cont","740",,,,"2800 E  OBSERVATORY                  RD",,"34.1192","-118.3004"
"240309508","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","1230","03","Southwest","0331","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0913 2000 1814 1218 0416 0344","41","F","B","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"FARMDALE","EXPOSITION                   BL","34.0241","-118.3461"
"241509164","2024 Apr 17 12:00:00 AM","2024 Apr 13 12:00:00 AM","0330","15","N Hollywood","1517","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300 1822","25","M","H","710","OTHER PREMISE",,,"IC","Invest Cont","740",,,,"6700    ENSIGN                       AV",,"34.1921","-118.3714"
"240907795","2024 Apr 09 12:00:00 AM","2024 Apr 07 12:00:00 AM","1700","09","Van Nuys","0952","1","480","BIKE - STOLEN","0344 0397","26","F","W","123","PARKING UNDERGROUND/BUILDING",,,"IC","Invest Cont","480",,,,"5200    KESTER                       AV",,"34.1649","-118.4574"
"240908531","2024 Apr 28 12:00:00 AM","2024 Apr 22 12:00:00 AM","2340","09","Van Nuys","0914","2","354","THEFT OF IDENTITY","0928 1822","28","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"14900    VANOWEN                      ST",,"34.1976","-118.4574"
"241708313","2024 Apr 14 12:00:00 AM","2024 Apr 14 12:00:00 AM","0200","17","Devonshire","1708","1","310","BURGLARY","0375 0344","0","X","X","207","BAR/COCKTAIL/NIGHTCLUB",,,"IC","Invest Cont","310",,,,"11900    BALBOA                       BL",,"34.2864","-118.5021"
